value
Amycolatopsis mediterranei
Amycolatopsis methanolica
Amycolatopsis orientalis
Amycolatopsis pretoriensis
Amycolatopsis saalfeldensis
Amycolatopsis sp. M39
Amycolatopsis taiwanensis
Amycolatopsis thermoflava
Amycolatopsis xylanica
Anaerococcus hydrogenalis
Anaerococcus nagyae
Anaerococcus prevotii
Anaerococcus provencensis
Anaerococcus sp. Marseille-P2143
Anaeromyxobacter dehalogenans
Anaeromyxobacter sp. Fw109-5
Anaeromyxobacter sp. K
Anaerosalibacter massiliensis
Anaplasma phagocytophilum
Angustibacter sp. Root456
Anoxybacillus flavithermus
Anoxybacillus pushchinoensis
Aphanizomenon flos-aquae
Aquabacterium olei
Aquamicrobium aerolatum
Aquamicrobium defluvii
Aquimonas voraii
Aquincola tertiaricarbonis
Archangium gephyra
Arenimonas composti
Aromatoleum aromaticum
Arsenicicoccus sp. oral taxon 190
Arthrobacter alpinus
Arthrobacter enclensis
Arthrobacter oryzae
Arthrobacter sp. Edens01
Arthrobacter sp. EpRS66
Arthrobacter sp. EPSL27
Arthrobacter sp. ERGS1:01
Arthrobacter sp. I3
Arthrobacter sp. Leaf234
Arthrobacter sp. MYb213
Arthrobacter sp. MYb224
Arthrobacter sp. MYb227
Arthrobacter sp. NIO-1057
Arthrobacter sp. ok362
Arthrobacter sp. ov407
Arthrobacter sp. PAMC 25486
Arthrobacter sp. QXT-31
Arthrobacter sp. Soil736
Arthrobacter sp. Soil763
Arthrobacter sp. YC-RL1
Asaccharospora irregularis
Asanoa hainanensis
Atopobium minutum
Aurantimonas manganoxydans
Auraticoccus monumenti
Aureimonas altamirensis
Aureimonas jatrophae
Aureimonas sp. AU20
Aureimonas sp. Leaf460
Azoarcus communis
Azoarcus sp. CIB
Azoarcus sp. DN11
Azoarcus sp. KH32C
Azoarcus toluclasticus
Azoarcus tolulyticus
Azohydromonas australica
Azonexus fungiphilus
Azonexus hydrophilus
Azorhizobium caulinodans
Azorhizobium doebereinerae
Azospira oryzae
Azospirillum brasilense
Azospirillum halopraeferens
Azospirillum lipoferum
Azospirillum sp. B4
Azospirillum sp. TSO35-2
Azotobacter beijerinckii
Azotobacter chroococcum
Azotobacter vinelandii
Azovibrio restrictus
Bacillus alkalitelluris
Bacillus anthracis
Bacillus aryabhattai
Bacillus badius
Bacillus butanolivorans
Bacillus cecembensis
Bacillus coagulans
Bacillus eiseniae
Bacillus lentus
Bacillus megaterium
Bacillus muralis
Bacillus ndiopicus
Bacillus niacini
Bacillus paralicheniformis
Bacillus pseudomycoides
Bacillus pumilus
Bacillus simplex
Bacillus smithii
Bacillus sp. 17376
Bacillus sp. FJAT-22090
Bacillus sp. OxB-1
Bacillus sp. S1-R1J2-FB
Bacillus sp. Soil531
Bacillus sp. YN-1
Bacillus thermoamylovorans
Bacillus thuringiensis
Bacillus wiedmannii
Bacteroidales bacterium WCE2008
Bacteroides fragilis
Bacteroides ovatus
Beijerinckia mobilis
Belnapia moabensis
Belnapia rosea
Belnapia sp. F-4-1
Bergeyella zoohelcum
Betaproteobacteria bacterium GR16-43
Bhargavaea ginsengi
Bifidobacterium adolescentis
Bifidobacterium bifidum
Bifidobacterium longum
