Run	BetaDispersion_F_Value	BetaDispersion_p_Value	Adonis_pseudoF_Value	Adonis_p_Value	Adonis_RsquaredGroups_Value	Adonis_RsquaredResiduals_Value
1	7.083725288243921	0.0033645902616656963	6.967259133077512	0.001	0.34040997320533245	0.6595900267946675
2	7.624579658195533	0.002370646771225915	4.116211555791292	0.004	0.23366042935821216	0.7663395706417879
3	10.572187776834257	4.0648617655951957e-4	5.069104109426328	0.001	0.2729859275684212	0.7270140724315788
4	2.5347110109253355	0.09798972140256908	5.1766772063618225	0.001	0.27717335097479195	0.7228266490252081
5	7.431439928872906	0.0026836010227124702	3.374139118568948	0.007	0.19995918576112226	0.8000408142388777
6	6.68844429669333	0.004371367782487955	4.826349971642821	0.001	0.26335576801222543	0.7366442319877746
7	3.846532946364633	0.03389492076415404	4.158546517140971	0.001	0.235497667551761	0.7645023324482391
8	9.074574028936338	9.674794717042303e-4	5.434858387438799	0.001	0.28702925980393024	0.7129707401960698
9	8.683653673790822	0.0012247835414992655	7.784921350973501	0.001	0.3657481849524168	0.6342518150475832
10	9.776181124926154	6.400258961777358e-4	5.898430305124473	0.001	0.3040674019673792	0.6959325980326209
11	12.624503722331722	1.3469677954199426e-4	5.368173323582977	0.001	0.2845094345658462	0.7154905654341537
12	9.951621780515415	5.783250119612495e-4	3.707969525434794	0.001	0.21547978219941116	0.7845202178005888
13	5.184668643153458	0.012429480266566689	7.917663367189623	0.001	0.36967913966371024	0.6303208603362898
14	12.032451333094347	1.8355108335847312e-4	5.075519834027955	0.001	0.27323702805507805	0.7267629719449219
15	3.2278070962380325	0.055345105320739114	5.541693277921626	0.001	0.29102943719543484	0.7089705628045652
16	6.8899611556244595	0.0038228256916871947	4.822253782090438	0.001	0.26319108115422324	0.7368089188457768
17	8.259674101931354	0.001589273551152795	4.575543581162525	0.001	0.2531344941643105	0.7468655058356896
18	1.6743583007143048	0.20630813764866446	3.6750572583831986	0.001	0.21397641958890073	0.7860235804110992
19	12.578020260708549	1.379744038260689e-4	6.780444538389582	0.001	0.3343341180492683	0.6656658819507316
20	12.632541868779859	1.3413852725055553e-4	10.415652920486114	0.001	0.4355161431350294	0.5644838568649706
21	8.002179163308666	0.0018663472263195785	5.816655712149594	0.001	0.30112126026510344	0.6988787397348966
22	8.200297359858416	0.0016489941944327342	5.832251815426459	0.001	0.30168507378806886	0.6983149262119311
23	6.51840325362573	0.004900140386548623	5.8769736822969625	0.001	0.3032967778485573	0.6967032221514428
24	3.476634115331264	0.045342913980353	5.968773950306313	0.001	0.30658191242763916	0.6934180875723608
25	14.64547773211743	4.925943680790622e-5	4.990486285396697	0.001	0.26989481014017747	0.7301051898598225
26	0.8863809710353223	0.42379893157964804	4.591537637704021	0.001	0.2537947702209091	0.746205229779091
27	2.6855347060514876	0.08635563489347593	8.114146188043575	0.001	0.375409054674208	0.624590945325792
28	15.583987936478389	3.1635701633746035e-5	3.6807616663857767	0.002	0.2142373974948503	0.7857626025051496
29	5.019240699672663	0.014014996502239972	4.370511427173838	0.001	0.24456554838873013	0.7554344516112698
30	16.604811798131248	1.9857336777727765e-5	8.074070673699316	0.001	0.37424882841152074	0.6257511715884794
31	3.5241182442518753	0.04366499440311372	5.4506406326405425	0.001	0.2876230275430568	0.7123769724569432
32	18.550032282527905	8.527495759827892e-6	8.266956654358918	0.001	0.37979386763300355	0.6202061323669964
33	11.3421227253323	2.65740889735593e-4	4.221248123214768	0.001	0.23820264204105066	0.7617973579589493
34	5.912656731297582	0.007419227885053849	3.208669021207025	0.003	0.19203618296194086	0.8079638170380592
35	6.272261299156909	0.005790889370364534	4.072811591753909	0.001	0.23176778345845847	0.7682322165415415
36	7.8515828170544255	0.0020521063212975226	3.3681369898196247	0.006	0.19967451010460646	0.8003254898953935
37	6.3225600728347215	0.005595634622567656	10.258472190273565	0.001	0.43178164438003136	0.5682183556199686
38	14.951638959865077	4.256547387799264e-5	4.146705524008132	0.002	0.23498468415912468	0.7650153158408753
39	9.5665909283123	7.231523287312107e-4	3.8525364697971654	0.001	0.22201575409466337	0.7779842459053365
40	8.107394217993171	0.0017473243739277102	4.724050024262603	0.001	0.2592206462324914	0.7407793537675086
41	11.567640800882032	2.3521993434937532e-4	5.41020240204826	0.001	0.2860996559963977	0.7139003440036024
42	9.054100195435044	9.794032737156992e-4	6.001453698564474	0.001	0.3077439144450164	0.6922560855549836
43	10.173536315430917	5.092763693748914e-4	6.279263753702339	0.001	0.3174670115072898	0.6825329884927103
44	13.33895868000768	9.357706973514618e-5	2.9448084548133484	0.004	0.17907222591889851	0.8209277740811015
45	17.87358475311045	1.1373389932801433e-5	4.172585609923514	0.002	0.23610498780554914	0.7638950121944509
46	3.186815902628038	0.05720894874536194	5.487383046980968	0.001	0.2890015455738895	0.7109984544261104
47	9.350348319306837	8.212071883187623e-4	3.7892964248186565	0.002	0.21917007677531342	0.7808299232246866
48	20.138388015444363	4.438446621887405e-6	9.057037424390378	0.001	0.4015171520085002	0.5984828479914999
49	11.361620684342853	2.6294110715656584e-4	4.645902905302488	0.001	0.25603040694904683	0.7439695930509531
50	13.561882163508827	8.368986994155989e-5	9.915298514537254	0.001	0.4234538589538544	0.5765461410461457
51	9.786543801938935	6.361915552781913e-4	6.234238996300847	0.001	0.31590977475591764	0.6840902252440824
52	17.044999129408627	1.6323537977308016e-5	4.636590366882076	0.001	0.25564840320530263	0.7443515967946974
53	6.0790937623873855	0.006611590716368825	3.9947807670851	0.002	0.22834128762567465	0.7716587123743254
