Run	BetaDispersion_F_Value	BetaDispersion_p_Value	Adonis_pseudoF_Value	Adonis_p_Value	Adonis_RsquaredGroups_Value	Adonis_RsquaredResiduals_Value
28	8.47540188116138	0.001391101190772438	9.020842748625075	0.001	0.40055529223815606	0.5994447077618439
29	4.2042126834721385	0.025731880687214357	8.893615581171945	0.001	0.39714960493693124	0.6028503950630688
30	5.892367413744897	0.007524708116981771	7.357642106338257	0.001	0.352755218870229	0.6472447811297709
31	3.448148225133516	0.04638263861027056	5.110220077376827	0.001	0.27459213572594837	0.7254078642740516
32	6.27584145256043	0.005776752464416111	7.559371750655323	0.001	0.3589552357097306	0.6410447642902694
33	10.939311080494782	3.313636936000636e-4	9.32232719601205	0.001	0.40847399636094184	0.591526003639058
34	5.651841737704147	0.008905607023416869	12.707262954973656	0.001	0.4848756230975296	0.5151243769024704
35	9.029591435274817	9.938849357028106e-4	10.152105637123636	0.001	0.42922629354357333	0.5707737064564267
36	5.40727678096429	0.010592893844179475	10.982390871793918	0.001	0.4485832666141563	0.5514167333858437
37	16.841528154059258	1.7864887917269516e-5	4.928118190811631	0.001	0.26742384326951085	0.7325761567304891
38	14.44427089568524	5.4269185985808295e-5	5.769036426106949	0.001	0.2993941315244327	0.7006058684755674
39	3.978489283184722	0.03059872460052969	6.436642467841098	0.001	0.3228548878390008	0.6771451121609992
40	14.342529953470546	5.7008351752523444e-5	9.269297989692268	0.001	0.407096344994409	0.592903655005591
41	4.395329752770031	0.02225972790148256	5.050505582845243	0.001	0.2722570315019202	0.7277429684980798
42	17.76838051152115	1.1900991146616587e-5	8.748491420337809	0.001	0.39321728628938096	0.606782713710619
43	9.468039951022774	7.661834264915729e-4	6.425599448864537	0.001	0.322479605462043	0.677520394537957
44	10.9790216028039	3.241799300560913e-4	6.95678452261335	0.001	0.34007223935527	0.65992776064473
45	11.66036055321392	2.237836020247785e-4	6.4369543491725	0.001	0.32286548067657445	0.6771345193234256
46	10.948556259050026	3.2967607373806773e-4	4.269675417518366	0.002	0.24027875114190747	0.7597212488580924
47	10.767697672404076	3.644350177141241e-4	10.145592458286968	0.001	0.42906907391661847	0.5709309260833815
48	6.353878333378014	0.00547764101389812	8.360744903095723	0.001	0.3824547123237209	0.617545287676279
49	16.31479566052787	2.2629558056133866e-5	4.543638560896705	0.001	0.25181387587442905	0.748186124125571
50	20.039499682901365	4.618405342278567e-6	4.409995114818022	0.001	0.24623095017872823	0.7537690498212717
51	7.32007013719656	0.002884007158396273	6.298125316857252	0.001	0.31811725686445014	0.6818827431355499
52	14.592316782190853	5.0532857144931025e-5	8.188976977262685	0.001	0.3775640034035481	0.6224359965964519
53	4.062408339533711	0.028682758834136696	8.28614569040519	0.001	0.38034013947012585	0.6196598605298742
54	18.42351062483526	8.995227928157665e-6	6.774226445082097	0.001	0.3341299587154072	0.6658700412845928
55	15.06971107898484	4.025102280650002e-5	4.155135781477108	0.002	0.23534997594504317	0.7646500240549569
56	37.663092688146264	1.5437935693695262e-8	9.386547083453953	0.001	0.41013382443523105	0.5898661755647688
57	22.74651402287356	1.619614166895187e-6	8.293042421802616	0.001	0.38053624002061914	0.6194637599793809
