pairs	mean_SumsOfSqs	sd_SumsOfSqs	mean_F.Model	sd_F.Model	mean_R2	sd_R2	mean_p.value	sd_p.value	mean_p.adjusted	sd_p.adjusted	bootstraps
Control vs Gorilla	295322.8481919414	82765.52454457172	4.802745439517963	1.738258050851461	0.20639385705051605	0.056201155823622215	0.00511	0.008813322101491947	0.030660000000000003	0.0528799326089517	100
Control vs Homo	237417.62503708265	57790.40625677501	4.682530538175201	2.733468609067161	0.19637502379880614	0.08542719421716319	0.02689	0.052215732564742656	0.15206	0.28214079943721493	100
Control vs Pan	439640.84804470843	114806.31351252741	17.402733618320354	9.102246544274617	0.4657609282810929	0.10704397505261658	0.00101	1e-4	0.00606	6.000000000000001e-4	100
Gorilla vs Homo	320827.4982473465	124614.05380494619	4.0733585461961	1.8900550899136088	0.17914747858341623	0.06431912911832716	0.02772	0.05515251214550064	0.14652	0.22576713130072232	100
Gorilla vs Pan	694695.8469873669	252244.36265857075	14.154913381317446	6.345153193249549	0.4215293318302464	0.09839929310549314	0.00118	6.25711715980412e-4	0.00708	0.003754270295882471	100
Homo vs Pan	338268.2500423783	147572.8963926289	7.639013863525311	3.2742741408788163	0.2873375646592567	0.08490808489354888	0.00238	0.004133577705386055	0.014280000000000001	0.024801466232316337	100
