Run	BetaDispersion_F_Value	BetaDispersion_p_Value	Adonis_pseudoF_Value	Adonis_p_Value	Adonis_RsquaredGroups_Value	Adonis_RsquaredResiduals_Value
1	12.467786560036627	1.4609463952886426e-4	6.919963281746537	0.001	0.33888225881053924	0.6611177411894609
2	15.579798139264788	3.169729075047019e-5	6.324894828146368	0.001	0.3190380016123267	0.6809619983876734
3	12.166730257959502	1.710029086712399e-4	7.324440525851963	0.001	0.35172327999684916	0.6482767200031508
4	37.68314177697348	1.5356497571947425e-8	5.92596586885117	0.001	0.30505385981107075	0.6949461401889292
5	20.65650119592578	3.6108984732968985e-6	4.360770127486074	0.001	0.24415353293054545	0.7558464670694545
6	8.595721640910257	0.0012922463333681358	8.495804906637698	0.001	0.3862466021452077	0.6137533978547923
7	10.100494337224792	5.309712753268778e-4	8.364156650849194	0.001	0.3825510759192413	0.6174489240807587
8	8.666487764285899	0.0012376502126963862	5.588594198991756	0.001	0.29277138697238064	0.7072286130276193
9	10.387609716080236	4.5099787444601085e-4	6.408738668704144	0.001	0.32190581107875316	0.6780941889212468
10	34.109357116728596	4.079994651214912e-8	5.255706737299483	0.001	0.28021907203568375	0.7197809279643164
11	9.38857977759713	8.028815098466659e-4	9.752014203817396	0.001	0.41940513704900284	0.5805948629509972
12	17.185983784120715	1.5339640564695613e-5	6.781936985090881	0.001	0.3343831010852779	0.6656168989147221
13	18.48282365218503	8.772614151847154e-6	7.791429987976354	0.001	0.3659420711702461	0.634057928829754
14	56.92547872776439	2.0661101380087943e-10	7.005086816141036	0.001	0.3416267816348296	0.6583732183651705
15	14.721191049381842	4.750494294554814e-5	6.160424970734429	0.001	0.3133413941918623	0.6866586058081378
16	9.385771027496576	8.042127792013738e-4	4.15129699333418	0.001	0.23518368054777342	0.7648163194522265
17	7.282212790208174	0.0029557435223818568	5.423526101043874	0.001	0.2866022998084219	0.7133977001915781
18	9.826735395556279	6.215518650776841e-4	5.600534076059034	0.001	0.2932134805109376	0.7067865194890625
19	20.411389542869795	3.979609585322509e-6	4.386999445212298	0.001	0.2452618986571579	0.754738101342842
20	12.580282228705936	1.3781294155338885e-4	4.563452152427477	0.001	0.25263455257162526	0.7473654474283747
21	13.829177382630734	7.32904387687896e-5	9.747851586952468	0.001	0.41930117931513783	0.5806988206848622
22	11.667204092970922	2.2296349618797096e-4	5.8520885923708565	0.001	0.30240087856345993	0.6975991214365401
23	22.505439472209524	1.7722962006117468e-6	5.892815414381658	0.001	0.30386590541214364	0.6961340945878564
24	15.380263140059164	3.478487157729456e-5	6.32922374172566	0.001	0.3191866622800461	0.680813337719954
25	23.771404316732788	1.1115606457650054e-6	5.425482735240765	0.001	0.2866760553028368	0.7133239446971631
26	4.2456825729842	0.024931838563294863	5.605414846888216	0.001	0.29339403995203983	0.7066059600479602
27	19.717718831990677	5.260336308708953e-6	7.462181986549174	0.001	0.3559830742494956	0.6440169257505044
28	10.399283075931294	4.480330844878296e-4	7.174930606000143	0.001	0.3470352932608094	0.6529647067391906
29	21.193904645834124	2.9247445317379275e-6	13.593306011641051	0.001	0.5017219384670324	0.49827806153296755
30	34.69209956847713	3.4620388240035644e-8	6.039923081664336	0.001	0.3091067992653469	0.6908932007346532
31	7.727801945336526	0.002219667942828223	9.147084850296304	0.001	0.4038967889580998	0.5961032110419003
32	23.34000414711532	1.300739485873359e-6	5.595101430529574	0.001	0.2930123964455109	0.7069876035544891
33	40.875075434340914	6.785902204612272e-9	6.687341572092266	0.001	0.33126410172486986	0.6687358982751302
34	20.953422825625328	3.212690030420424e-6	8.363316812006666	0.001	0.3825273577618281	0.6174726422381718
35	29.329422506298474	1.7021033389849235e-7	8.02177043531622	0.001	0.3727281851381924	0.6272718148618075
36	16.847356699522194	1.781862296322385e-5	6.43181903598902	0.001	0.3226910210440746	0.6773089789559253
37	15.66766466373007	3.043220966336148e-5	7.376262803149418	0.001	0.35333253239351947	0.6466674676064805
38	21.811067696523516	2.3052042245941115e-6	7.501574652500132	0.001	0.3571910571766155	0.6428089428233846
