Run	BetaDispersion_F_Value	BetaDispersion_p_Value	Adonis_pseudoF_Value	Adonis_p_Value	Adonis_RsquaredGroups_Value	Adonis_RsquaredResiduals_Value
1	22.529226611975165	2.188375895868007e-8	5.993994741015854	0.001	0.33311084210517344	0.6668891578948265
2	6.65653349012172	0.0010834943070696249	4.271228959979073	0.001	0.262501927204432	0.7374980727955679
3	16.340478987284012	7.236122943850453e-7	5.701405590332543	0.001	0.32208773259488005	0.67791226740512
4	8.011024337948372	3.2272265094419124e-4	11.702055525693897	0.001	0.49371479671914703	0.506285203280853
5	10.930131747790886	3.0066797883462692e-5	9.059874171515348	0.001	0.43019602575638044	0.5698039742436195
6	14.587888139630929	2.2320528455802346e-6	8.864161691971463	0.001	0.4248510830599245	0.5751489169400755
7	22.04958612055081	2.8052012331016114e-8	5.665859762360564	0.001	0.3207236918314286	0.6792763081685714
8	4.2490797209416264	0.011412771441777247	10.5419502450762	0.001	0.4676591923264874	0.5323408076735127
9	4.892841139303308	0.005919545117835099	9.21484714401755	0.001	0.43435840387924163	0.5656415961207585
10	8.174165997699259	2.8032583114055514e-4	9.595881512651175	0.001	0.4443384960706407	0.5556615039293594
11	10.850502629057205	3.19546592886771e-5	7.077795454518483	0.001	0.370996505932353	0.6290034940676471
12	9.343159589577919	1.0524823417357195e-4	5.477308476230391	0.001	0.31339542262355086	0.6866045773764492
13	2.845440960783819	0.05115867458161661	6.474346636211312	0.001	0.3504506418387232	0.6495493581612768
14	14.084632570792584	3.1255818649826663e-6	7.120683177045145	0.001	0.3724073617617231	0.6275926382382769
15	9.87227679509062	6.865999449221808e-5	4.78859549359596	0.001	0.2852290708548299	0.7147709291451702
16	7.382711681208816	5.606784067534318e-4	4.560743861610082	0.001	0.2753948675084861	0.7246051324915139
17	7.137740260039511	6.98468134692039e-4	6.081172157122133	0.001	0.33632621294005943	0.6636737870599406
18	25.130802820855802	6.020275001824358e-9	9.641837276625314	0.001	0.44551842587963486	0.5544815741203651
19	6.979129252645344	8.063452068755891e-4	12.951533225531906	0.001	0.5190676303722739	0.4809323696277261
20	10.320372400907292	4.817822102527499e-5	9.913598487297712	0.001	0.4523948220117367	0.5476051779882632
21	13.450029490471648	4.822087816223342e-6	8.255176151048564	0.001	0.4075588427119758	0.5924411572880243
22	8.737989627812523	1.7366109142886874e-4	5.722394350364994	0.001	0.32289058900481704	0.677109410995183
23	5.443932180788662	0.0034285854951585292	7.236463398307229	0.001	0.37618470965635104	0.623815290343649
24	8.875426682120974	0.00015481015813704737	7.93347492928053	0.001	0.39799758734624585	0.6020024126537541
25	4.043327193555428	0.01413702326143461	10.525701480662848	0.001	0.4672751918380264	0.5327248081619737
26	4.031099827691166	0.014318940254664495	6.28981653901815	0.001	0.34389719140156044	0.6561028085984396
27	9.402169748994627	1.0030315807889957e-4	6.342720107457267	0.001	0.34578950506248096	0.6542104949375189
28	4.698403422561657	0.007202422535097392	10.229488424930782	0.001	0.46017651101040286	0.5398234889895972
29	11.965405473184017	1.3865447187648607e-5	7.727386839471567	0.001	0.3917085877796148	0.6082914122203852
30	6.84659601000883	9.099078435952957e-4	6.9196499929028175	0.001	0.3657387951414816	0.6342612048585184
31	13.007762205165964	6.563696667204887e-6	6.891045835279793	0.001	0.36477841911803977	0.6352215808819601
32	26.986320388694555	2.528896508625549e-9	9.41731286124567	0.001	0.4397056214407815	0.5602943785592185
33	8.808284295718224	1.6373468424485022e-4	6.515225313107454	0.001	0.35188474365986466	0.6481152563401353
34	16.992188044669373	4.842028557759213e-7	9.393033845604785	0.001	0.4390697417390657	0.5609302582609342
35	11.490724115363781	1.969331556187069e-5	8.675759213197733	0.001	0.41961018813083445	0.5803898118691657
36	4.107553534380009	0.01322032509251871	10.491899421919973	0.001	0.46647458380926526	0.5335254161907347
37	10.898644697842796	3.0798851034961665e-05	9.475975876697044	0.001	0.44123610173073197	0.558763898269268
38	5.9403821914678545	0.0021221485084667296	7.46104545120387	0.001	0.3833835890220546	0.6166164109779454
39	16.418639997246963	6.892492885152626e-7	7.024815891930643	0.001	0.3692448816238065	0.6307551183761935
40	12.474741003326614	9.58480680912564e-6	7.383688691917057	0.001	0.3809227856097397	0.6190772143902602
41	9.559826803451111	8.825463844287477e-5	5.07280721053773	0.001	0.297127891622104	0.7028721083778959
42	8.901202206848554	1.5152148565768692e-4	4.662128151183238	0.001	0.27980388272623885	0.720196117273761
43	8.305153845676527	2.505407716738435e-4	6.611334096282169	0.001	0.3552316057559173	0.6447683942440827
44	6.23391600631099	0.0016065930849667222	14.044019279239762	0.001	0.539241625060328	0.460758374939672
45	6.379660146182639	0.0014012598581370857	6.399728420459295	0.001	0.347816460885543	0.652183539114457
46	8.593122297449282	1.9617096713572875e-4	6.553658277183963	0.001	0.35322728161072203	0.646772718389278
47	9.04454824833734	1.345261723445821e-4	8.14924885654615	0.001	0.4044443003590477	0.5955556996409523
48	9.44531877070328	9.684249917315223e-5	6.971313454444114	0.001	0.36746604135682825	0.6325339586431717
49	10.627120415623462	3.79482790233682e-5	7.54153333026472	0.001	0.3859233153718219	0.6140766846281781
50	34.7864831692128	9.808600944081084e-11	6.87966125905768	0.001	0.3643953757781063	0.6356046242218937
51	5.206182347832067	0.004331761988091473	4.379671987638873	0.001	0.2673845966478479	0.7326154033521521
52	7.921402552219135	3.488388817542598e-4	7.860462570419196	0.001	0.39578446587275457	0.6042155341272454
53	11.383220491161982	2.1342031200847827e-5	8.926816895431397	0.001	0.4265730875382314	0.5734269124617686
54	11.91726347081684	1.4363406565912133e-5	6.623117505325849	0.001	0.35563957019718995	0.64436042980281
55	8.181319733093336	2.786065577479634e-4	10.205392404704284	0.001	0.4595907254736124	0.5404092745263877
56	7.367386051428769	5.683977420115206e-4	9.36881241522389	0.001	0.4384339304017297	0.5615660695982702
57	6.447970386957805	0.0013146962580779834	6.539203970517282	0.001	0.35272301771513576	0.6472769822848643
58	3.833868138304034	0.017616326380238898	4.736273117273946	0.001	0.2829944925065494	0.7170055074934506
59	5.540852891857285	0.003119247143381177	6.227762104636664	0.001	0.3416635607205168	0.6583364392794832
60	6.311136346265707	0.0014941324691830084	3.547010857431843	0.001	0.22814744840396678	0.7718525515960332
61	3.7148374243347067	0.019981474640707927	6.8748458595240765	0.001	0.36423321868109937	0.6357667813189005
62	7.383775206999237	5.601468302446288e-4	6.081270318893157	0.001	0.33632981597199085	0.663670184028009
63	12.19156376131583	1.17581071379918e-5	6.121442719536936	0.001	0.3378010688374904	0.6621989311625096
64	9.846692952403851	7.00772009111652e-5	9.08280480728288	0.001	0.43081577097110446	0.5691842290288956
65	5.9156373852628645	0.002172915862843158	4.9523329711243615	0.001	0.29213282794526774	0.7078671720547324
66	7.4778357205581525	5.151676333454581e-4	4.570458222475212	0.001	0.2758196641946875	0.7241803358053125
67	21.28076502102862	4.206937555771144e-8	5.342421620684459	0.001	0.3080551111911906	0.6919448888088093
68	15.645167442430912	1.1220032250851335e-6	7.007751192597134	0.001	0.36867860493283455	0.6313213950671654
69	19.70375068366003	9.948785840161232e-8	5.417778198569669	0.001	0.3110487535668913	0.6889512464331087
70	11.0193744423946	2.8089891769461032e-5	8.930049053765863	0.001	0.4266616399620485	0.5733383600379516
71	9.288087688025739	1.1009527695002625e-4	13.906978838342882	0.001	0.5368043462389469	0.46319565376105315
72	6.439831388620911	0.0013247084071557075	4.610253955124823	0.001	0.27755469408114647	0.7224453059188536
73	18.63600821098002	1.825175356842487e-7	8.301811702067527	0.001	0.40891974686289073	0.5910802531371092
74	6.697680829013938	0.0010431633442107022	5.991442264167234	0.001	0.33301622939368936	0.6669837706063105
75	7.086206530666745	7.317481977347037e-4	3.689008535949972	0.001	0.23513331180214073	0.7648666881978593
76	4.893423208607253	0.00591608628487093	7.644159785814863	0.001	0.38913141967694365	0.6108685803230562
77	8.298151988169211	2.5204545101226714e-4	5.507804762333296	0.001	0.31459139721405377	0.6854086027859463
78	3.7487647546570213	0.019275375804869446	3.9016125105253194	0.001	0.2453595512997711	0.7546404487002288
79	9.804086078251098	7.250621434106512e-5	6.902212346883389	0.001	0.3651536772636792	0.6348463227363208
80	5.189219625725617	0.00440508567468774	6.928837293221096	0.001	0.36604664015483357	0.6339533598451664
81	8.647389797003882	1.873985384795182e-4	12.199734764588015	0.001	0.5041267965647354	0.4958732034352647
82	19.813872510870958	9.355872782190795e-8	4.161943874812251	0.001	0.2575150555558156	0.7424849444441843
83	9.431375182640766	9.794684446059135e-5	8.911031485567792	0.001	0.4261402165511508	0.5738597834488491
84	8.345049424929185	2.421458671530575e-4	4.959980466137073	0.001	0.29245201526265635	0.7075479847373437
85	8.39453859326954	2.3214182510727184e-4	5.040371882574807	0.001	0.29579001663273585	0.704209983367264
86	8.526198919629264	2.075885081861773e-4	4.757334236515796	0.001	0.2838956464894709	0.7161043535105291
87	18.912137388167828	1.5570553765004145e-7	6.370552311723845	0.001	0.3467806630755594	0.6532193369244407
88	11.5315048290356	1.9103501317591446e-5	6.159905089415497	0.001	0.33920359490236535	0.6607964050976346
89	10.846840334317344	3.204443587122889e-5	6.6277831872728195	0.001	0.355800962499991	0.6441990375000091
90	14.254770612293658	2.7873665978499303e-6	7.7127968371818305	0.001	0.39125837398344854	0.6087416260165514
91	8.739704483117528	1.7341153736558491e-4	3.9110949388541285	0.001	0.24580928929683038	0.7541907107031696
92	6.518331314255064	0.0012313872243957988	6.315719675884087	0.001	0.34482508946671964	0.6551749105332804
93	8.868017647644908	1.5576931524831592e-4	4.436436777154625	0.001	0.2699147532584999	0.7300852467415
94	8.17615020560055	2.798478455796561e-4	5.333132494200721	0.001	0.3076842859180283	0.6923157140819717
95	3.6242354527330938	0.02200238460722769	7.6934780991168195	0.001	0.3906612158804921	0.6093387841195078
96	4.120084686951936	0.013048828066309734	6.360350677509798	0.001	0.3464177122336123	0.6535822877663877
97	10.811095417264276	3.293476628534971e-5	8.483016180330722	0.001	0.4141487809044807	0.5858512190955193
98	5.24546539672618	0.004166826632129636	4.743722604435097	0.001	0.28331349703431985	0.7166865029656803
99	6.27815856099205	0.0015411130398645305	6.4505457425246995	0.001	0.34961273409151916	0.6503872659084808
100	7.446255651568094	5.298296254316695e-4	12.11218511427991	0.001	0.5023263157973491	0.49767368420265096
