Run	BetaDispersion_F_Value	BetaDispersion_p_Value	Adonis_pseudoF_Value	Adonis_p_Value	Adonis_RsquaredGroups_Value	Adonis_RsquaredResiduals_Value
1	4.321850430679612	4.8356961307695427e-4	29.58494364017641	0.001	0.7420229607238289	0.25797703927617105
2	9.046497909820035	5.806360557823497e-8	38.18499118928212	0.001	0.7877952428189813	0.21220475718101867
3	4.635756893695574	2.513486844191487e-4	30.064549874964282	0.001	0.7450892949608557	0.2549107050391442
4	7.085069258726975	1.980154936862348e-6	28.792005733183366	0.001	0.7367882701257852	0.2632117298742148
5	4.646591216890719	2.4576543943929767e-4	36.704327389058584	0.001	0.7811086366574498	0.21889136334255024
6	6.426683154192794	6.938770151500404e-6	31.830190567489353	0.001	0.7557760109496524	0.2442239890503476
7	9.610986663046605	2.220299222532827e-8	26.475637112823446	0.001	0.7202030422058036	0.27979695779419644
8	11.662729853600533	8.127242431287752e-10	27.920151873863816	0.001	0.7307818060516424	0.2692181939483575
9	7.319555742496827	1.2778286603100194e-6	24.546243824470363	0.001	0.7047046780092788	0.2952953219907211
10	5.510668506960596	4.21469394805563e-5	27.46580856389173	0.001	0.7275417384699853	0.2724582615300148
11	4.5773172292293935	2.837663084373212e-4	34.00356253842142	0.001	0.7677606178453331	0.23223938215466694
12	27.269445256286573	6.8626474371404114e-18	50.75911790860311	0.001	0.8315055686782317	0.16849443132176836
13	13.984022606689987	2.640776769389471e-11	29.771247491343836	0.001	0.7432228049905363	0.25677719500946367
14	6.406322427672192	7.217243502433821e-6	26.1904563301985	0.001	0.7180155122635837	0.28198448773641627
15	5.8897789633473225	1.980981765442235e-5	29.911296800018157	0.001	0.7441174354039197	0.2558825645960802
16	5.375740462298035	5.5294254891490316e-5	34.950792685060605	0.001	0.7726235959739467	0.22737640402605322
17	3.4603143172028927	0.003000469219951988	32.31499919332817	0.001	0.7585553516427754	0.24144464835722465
18	6.078075162087656	1.3674884881710059e-5	32.03419069102248	0.001	0.756953275500776	0.24304672449922415
19	12.398167258815603	2.6528558234516713e-10	23.306990297932064	0.001	0.693811069599868	0.30618893040013195
20	2.7813629892606992	0.012843420719533163	40.175126763962425	0.001	0.7961644302442679	0.20383556975573205
21	7.866355113750924	4.681456439881535e-7	36.51373507765793	0.001	0.7802171943124518	0.21978280568754818
22	17.023787086445186	4.553409661969594e-13	23.121539919502574	0.001	0.6921113533446854	0.30788864665531457
