Run	BetaDispersion_F_Value	BetaDispersion_p_Value	Adonis_pseudoF_Value	Adonis_p_Value	Adonis_RsquaredGroups_Value	Adonis_RsquaredResiduals_Value
1	5.303179884977255	0.003936350796554623	6.424869543191561	0.001	0.34870637906718355	0.6512936209328165
2	6.446828650613108	0.0013160959503707747	7.411014933872384	0.001	0.381794303858893	0.618205696141107
3	3.126576181793289	0.03760756160535045	5.924663887767523	0.001	0.3305313798274756	0.6694686201725244
4	5.926986203682412	0.002149475681130326	5.665993798815991	0.001	0.32072884567613386	0.6792711543238663
5	8.65495316358692	1.8620910029956952e-4	4.234484309585683	0.001	0.2608326959351227	0.7391673040648773
6	9.795415632898417	7.30112883535939e-5	5.143565203891539	0.001	0.30002891129809833	0.6999710887019017
7	4.012062604360318	0.014607054844675657	6.801368422807321	0.001	0.361748584988995	0.638251415011005
8	6.290771458617311	0.0015229638242730793	4.954475182213649	0.001	0.2922222675114837	0.7077777324885163
9	9.196638024765681	1.1867053265464165e-4	7.936588225125394	0.001	0.3980915959894876	0.6019084040105123
10	5.526779409688057	0.003162283650704144	5.590619686955259	0.001	0.3178182341751789	0.6821817658248212
11	3.345340846499898	0.029670579022628863	5.911221113527117	0.001	0.33002892857275806	0.669971071427242
12	4.545170155130903	0.008417361616536483	7.724908606589501	0.001	0.3916321621895293	0.6083678378104708
13	8.220473859460077	2.6939115611103253e-4	4.005072404037871	0.001	0.2502376935844066	0.7497623064155934
14	3.8944918763679106	0.016525838340942716	5.752871399584013	0.001	0.32405300923425917	0.6759469907657409
15	5.207740095224567	0.00432509288136605	7.369027810563831	0.001	0.38045419122919416	0.6195458087708059
16	6.698788333269791	0.0010420998778737417	9.342879314721309	0.001	0.43775158810353354	0.5622484118964665
17	9.772360226788315	7.437243666140265e-5	5.8156146670524675	0.001	0.32643356829038567	0.6735664317096143
18	9.5376557402661	8.985253666560961e-5	5.728229438375189	0.001	0.3231134535057206	0.6768865464942793
19	5.746238946456425	0.0025565730416109004	4.27051273897167	0.001	0.262469462854898	0.737530537145102
20	5.93339659088759	0.0021363529788302905	4.961162537609304	0.001	0.2925013262863635	0.7074986737136365
21	10.005640704083131	6.17457593185437e-5	4.572190766088109	0.001	0.27589537379959705	0.724104626200403
22	4.2466531515827795	0.011441483184356022	5.825905531288864	0.001	0.3268224170190379	0.6731775829809621
23	4.5840191170529705	0.008090324515813072	7.72652054281823	0.001	0.3916818744616976	0.6083181255383023
24	5.430899855011561	0.003472573068008813	7.126867850323266	0.001	0.3726102938596302	0.6273897061403698
25	15.86027584735089	9.785261115366818e-7	5.054342841524432	0.001	0.2963669071562209	0.7036330928437791
26	7.559369439483744	4.792526744508362e-4	5.033929474832502	0.001	0.2955236771568236	0.7044763228431764
27	6.097717380161652	0.0018271663177288021	6.347549390042172	0.001	0.3459617006665315	0.6540382993334685
28	12.84602391513596	7.356774989340816e-6	5.326050236038748	0.001	0.307401292474634	0.6925987075253661
29	5.9200951682870935	0.002163676774377744	6.878205767648094	0.001	0.3643463712762043	0.6356536287237957
