Combination	Taxon	n	Bootstrap_Result
Alouatta:Gorilla:Pan	[Eubacterium] brachy	16	1.6
Alouatta:Gorilla:Pan	Actinomyces radicidentis	46	4.6
Alouatta:Gorilla:Pan	Actinomyces ruminicola	14	1.4000000000000001
Alouatta:Gorilla:Pan	Actinomyces sp. oral taxon 170	6	0.6
Alouatta:Gorilla:Pan	Actinomyces sp. oral taxon 448	129	12.9
Alouatta:Gorilla:Pan	Anaeroglobus geminatus	569	56.89999999999999
Alouatta:Gorilla:Pan	Campylobacter gracilis	1	0.1
Alouatta:Gorilla:Pan	Candidatus Kryptonium thompsoni	67	6.7
Alouatta:Gorilla:Pan	Centipeda periodontii	1	0.1
Alouatta:Gorilla:Pan	Ottowia sp. oral taxon 894	2	0.2
Alouatta:Gorilla:Pan	Parvimonas micra	1	0.1
Alouatta:Gorilla:Pan	Porphyromonas gingivalis	4	0.4
Alouatta:Gorilla:Pan	Prevotella intermedia	388	38.800000000000004
Alouatta:Gorilla:Pan	Streptococcus intermedius	3	0.3
Alouatta:Gorilla:Pan	Streptococcus mutans	3	0.3
Alouatta:Gorilla:Pan	Veillonella rodentium	1	0.1
Gorilla:Homo	[Eubacterium] infirmum	7	0.7000000000000001
Gorilla:Homo	Actinomyces odontolyticus	1	0.1
Gorilla:Homo	Actinomyces radicidentis	13	1.3
Gorilla:Homo	Actinomyces sp. HMSC075C01	1	0.1
Gorilla:Homo	Actinomyces sp. HMSC08A09	65	6.5
Gorilla:Homo	Actinomyces sp. oral taxon 171	59	5.8999999999999995
Gorilla:Homo	Actinomyces sp. oral taxon 849	441	44.1
Gorilla:Homo	Actinomyces urogenitalis	25	2.5
Gorilla:Homo	Actinomyces viscosus	55	5.5
Gorilla:Homo	Candidatus Kryptonium thompsoni	64	6.4
Gorilla:Homo	Corynebacterium durum	76	7.6
Gorilla:Homo	Filifactor alocis	2	0.2
Gorilla:Homo	Johnsonella ignava	19	1.9
Gorilla:Homo	Kingella denitrificans	1	0.1
Gorilla:Homo	Neisseria meningitidis	1	0.1
Gorilla:Homo	Propionibacterium sp. oral taxon 192	8	0.8
Gorilla:Homo	Selenomonas noxia	482	48.199999999999996
Gorilla:Homo	Selenomonas sputigena	1	0.1
Gorilla:Homo	Treponema lecithinolyticum	3	0.3
Alouatta:Pan:Homo	[Eubacterium] brachy	463	46.300000000000004
Alouatta:Pan:Homo	Actinobaculum sp. oral taxon 183	1	0.1
Alouatta:Pan:Homo	Actinomyces massiliensis	23	2.3
Alouatta:Pan:Homo	Actinomyces radicidentis	229	22.900000000000002
Alouatta:Pan:Homo	Actinomyces ruminicola	25	2.5
Alouatta:Pan:Homo	Actinomyces slackii	1	0.1
Alouatta:Pan:Homo	Actinomyces sp. oral taxon 448	21	2.1
Alouatta:Pan:Homo	Anaeroglobus geminatus	2	0.2
Alouatta:Pan:Homo	Campylobacter gracilis	1	0.1
Alouatta:Pan:Homo	Campylobacter showae	167	16.7
Alouatta:Pan:Homo	Candidatus Kryptonium thompsoni	20	2
Alouatta:Pan:Homo	Candidatus Saccharibacteria oral taxon TM7x	251	25.1
Alouatta:Pan:Homo	Cardiobacterium valvarum	15	1.5
Alouatta:Pan:Homo	Catonella morbi	215	21.5
Alouatta:Pan:Homo	Eikenella corrodens	4	0.4
Alouatta:Pan:Homo	Fusobacterium hwasookii	1	0.1
Alouatta:Pan:Homo	Fusobacterium nucleatum	3	0.3
Alouatta:Pan:Homo	Ottowia sp. oral taxon 894	58	5.800000000000001
Alouatta:Pan:Homo	Parvimonas micra	400	40
Alouatta:Pan:Homo	Peptoanaerobacter stomatis	16	1.6
Alouatta:Pan:Homo	Porphyromonas gingivalis	238	23.799999999999997
Alouatta:Pan:Homo	Prevotella intermedia	104	10.4
Alouatta:Pan:Homo	Streptococcus intermedius	3	0.3
Alouatta:Pan:Homo	Tannerella sp. oral taxon HOT-286	478	47.8
Alouatta:Pan:Homo	Treponema socranskii	555	55.50000000000001
